Datetime,Open,High,Low,Close,Adj Close,Volume
2021-04-13 11:30:00+01:00,62757.7109375,62770.23828125,62710.9296875,62727.46875,62727.46875,49541120
2021-04-13 11:35:00+01:00,62665.80078125,62665.80078125,62526.12890625,62575.921875,62575.921875,0
2021-04-13 11:40:00+01:00,62518.12890625,62595.48828125,62518.12890625,62595.48828125,62595.48828125,0
2021-04-13 11:45:00+01:00,62578.20703125,62620.8671875,62578.20703125,62618.54296875,62618.54296875,35737600
2021-04-13 11:50:00+01:00,62663.93359375,62740.93359375,62663.93359375,62722.32421875,62722.32421875,63442944
2021-04-13 11:55:00+01:00,62689.890625,62754.67578125,62689.890625,62754.67578125,62754.67578125,0
2021-04-13 12:00:00+01:00,62816.25390625,62816.25390625,62736.4296875,62736.4296875,62736.4296875,0
2021-04-13 12:05:00+01:00,62760.98046875,62806.64453125,62760.98046875,62805.09375,62805.09375,36749312
2021-04-13 12:10:00+01:00,62796.484375,62796.484375,62653.61328125,62653.61328125,62653.61328125,0
2021-04-13 12:15:00+01:00,62655.265625,62655.265625,62599.69140625,62599.69140625,62599.69140625,0
2021-04-13 12:20:00+01:00,62625.75,62706.71484375,62625.75,62706.71484375,62706.71484375,61751296
2021-04-13 12:25:00+01:00,62716.609375,62716.609375,62686.09375,62701.83203125,62701.83203125,811474944
2021-04-13 12:30:00+01:00,62701.23046875,62762.00390625,62701.23046875,62762.00390625,62762.00390625,81285120
2021-04-13 12:35:00+01:00,62807.9609375,62963.9296875,62807.9609375,62952.29296875,62952.29296875,194068480
2021-04-13 12:40:00+01:00,62951.06640625,63064.34375,62951.06640625,63064.34375,63064.34375,204075008
2021-04-13 12:45:00+01:00,63095.94921875,63095.94921875,62890.5,62890.5,62890.5,128028672
2021-04-13 12:50:00+01:00,62857.9765625,62886.7578125,62838.640625,62886.7578125,62886.7578125,17809408
2021-04-13 12:55:00+01:00,62883.4375,62969.18359375,62883.4375,62969.18359375,62969.18359375,144343040
2021-04-13 13:00:00+01:00,62959.68359375,62959.68359375,62836.91015625,62836.91015625,62836.91015625,0
2021-04-13 13:05:00+01:00,62866.64453125,62997.45703125,62866.64453125,62997.45703125,62997.45703125,65912832
2021-04-13 13:10:00+01:00,62961.390625,63150.12109375,62961.390625,63098.71484375,63098.71484375,121974784
2021-04-13 13:15:00+01:00,63098.20703125,63214.14453125,63098.20703125,63130.7109375,63130.7109375,124932096
2021-04-13 13:20:00+01:00,63060.0390625,63060.0390625,62939.4140625,62939.4140625,62939.4140625,37216256
2021-04-13 13:25:00+01:00,62976.37109375,63018.91015625,62976.37109375,63018.91015625,63018.91015625,129286144
2021-04-13 13:30:00+01:00,63036.21875,63047.625,63023.73828125,63023.73828125,63023.73828125,137494528
2021-04-13 13:35:00+01:00,62956.01171875,63024.0234375,62947.8984375,63006.23046875,63006.23046875,33939456
2021-04-13 13:40:00+01:00,63058.546875,63058.546875,63006.609375,63009.0234375,63009.0234375,87552000
2021-04-13 13:45:00+01:00,62943.47265625,62962.36328125,62926.9296875,62935.7734375,62935.7734375,0
2021-04-13 13:50:00+01:00,62889.2578125,62968.42578125,62889.2578125,62968.42578125,62968.42578125,65568768
2021-04-13 13:55:00+01:00,62978.66015625,63004.06640625,62978.66015625,63004.06640625,63004.06640625,109137920
2021-04-13 14:00:00+01:00,62988.35546875,63017.31640625,62900.20703125,62900.20703125,62900.20703125,0
2021-04-13 14:05:00+01:00,62918.609375,62964.5078125,62918.609375,62941.4453125,62941.4453125,67448832
2021-04-13 14:10:00+01:00,62888.484375,62952.23828125,62888.484375,62914.8984375,62914.8984375,54800384
2021-04-13 14:15:00+01:00,62889.65234375,62889.65234375,62796.5703125,62796.5703125,62796.5703125,0
2021-04-13 14:20:00+01:00,62780.9609375,62844.19140625,62780.9609375,62786.796875,62786.796875,0
2021-04-13 14:25:00+01:00,62732.9921875,62732.9921875,62654.71875,62654.71875,62654.71875,0
2021-04-13 14:30:00+01:00,62697.484375,62697.484375,62600.3671875,62600.3671875,62600.3671875,69853184
2021-04-13 14:35:00+01:00,62555.0,62686.8203125,62555.0,62686.8203125,62686.8203125,123514880
2021-04-13 14:40:00+01:00,62742.4296875,62745.92578125,62707.59765625,62745.92578125,62745.92578125,860409856
2021-04-13 14:45:00+01:00,62808.2734375,62836.58984375,62762.41015625,62836.58984375,62836.58984375,57311232
2021-04-13 14:50:00+01:00,62828.578125,62897.875,62828.578125,62882.85546875,62882.85546875,111452160
2021-04-13 14:55:00+01:00,62885.546875,62885.546875,62829.37890625,62829.37890625,62829.37890625,12861440
2021-04-13 15:00:00+01:00,62839.4296875,62851.1171875,62720.17578125,62720.17578125,62720.17578125,0
2021-04-13 15:05:00+01:00,62698.984375,62739.8828125,62689.26953125,62739.8828125,62739.8828125,0
2021-04-13 15:10:00+01:00,62736.5390625,62812.80859375,62736.5390625,62773.578125,62773.578125,66871296
2021-04-13 15:15:00+01:00,62804.9375,62903.09375,62804.9375,62903.09375,62903.09375,110055424
2021-04-13 15:20:00+01:00,62817.44140625,62829.578125,62785.2890625,62787.92578125,62787.92578125,0
2021-04-13 15:25:00+01:00,62821.265625,62902.21484375,62821.265625,62902.21484375,62902.21484375,89288704
2021-04-13 15:30:00+01:00,62895.14453125,62910.09375,62842.69921875,62877.16015625,62877.16015625,0
2021-04-13 15:35:00+01:00,62853.42578125,62954.71875,62853.42578125,62945.77734375,62945.77734375,119812096
2021-04-13 15:40:00+01:00,62982.98046875,62982.98046875,62933.6796875,62974.11328125,62974.11328125,25628672
2021-04-13 15:45:00+01:00,62979.5546875,63021.78515625,62979.5546875,62989.5390625,62989.5390625,37101568
2021-04-13 15:50:00+01:00,63000.04296875,63000.04296875,62893.390625,62893.390625,62893.390625,0
2021-04-13 15:55:00+01:00,62911.01171875,62957.73046875,62911.01171875,62948.2578125,62948.2578125,81010688
2021-04-13 16:00:00+01:00,62956.33984375,63023.19140625,62956.33984375,63023.19140625,63023.19140625,0
2021-04-13 16:05:00+01:00,63034.6875,63049.56640625,62962.30859375,62962.30859375,62962.30859375,43282432
2021-04-13 16:10:00+01:00,62915.47265625,62975.890625,62915.47265625,62975.890625,62975.890625,0
2021-04-13 16:15:00+01:00,62967.28515625,62967.28515625,62821.0,62821.0,62821.0,0
2021-04-13 16:20:00+01:00,62862.08203125,62968.62109375,62862.08203125,62968.62109375,62968.62109375,112795648
2021-04-13 16:25:00+01:00,62967.7734375,63074.03125,62967.7734375,63074.03125,63074.03125,120688640
2021-04-13 16:30:00+01:00,63094.390625,63175.5859375,63094.390625,63166.51171875,63166.51171875,131166208
2021-04-13 16:35:00+01:00,63134.94140625,63151.5625,63092.16015625,63151.5625,63151.5625,0
2021-04-13 16:40:00+01:00,63188.37109375,63603.84375,63188.37109375,63603.84375,63603.84375,365043712
2021-04-13 16:45:00+01:00,63508.76171875,63556.828125,63415.73046875,63415.73046875,63415.73046875,255750144
2021-04-13 16:50:00+01:00,63395.05078125,63395.05078125,63267.7578125,63317.6953125,63317.6953125,63496192
2021-04-13 16:55:00+01:00,63309.9453125,63464.78125,63309.9453125,63464.78125,63464.78125,170348544
2021-04-13 17:00:00+01:00,63386.6484375,63742.28515625,63386.6484375,63742.28515625,63742.28515625,285253632
2021-04-13 17:05:00+01:00,63556.89453125,63556.89453125,63423.13671875,63529.65234375,63529.65234375,37171200
2021-04-13 17:10:00+01:00,63474.20703125,63479.515625,63385.2265625,63479.515625,63479.515625,110821376
2021-04-13 17:15:00+01:00,63533.28125,63533.28125,63300.0234375,63300.0234375,63300.0234375,50208768
2021-04-13 17:20:00+01:00,63370.5703125,63377.51953125,63334.515625,63334.515625,63334.515625,137723904
2021-04-13 17:25:00+01:00,63321.796875,63389.17578125,63321.796875,63370.47265625,63370.47265625,125493248
2021-04-13 17:30:00+01:00,63332.796875,63334.484375,63218.4609375,63218.4609375,63218.4609375,55697408
2021-04-13 17:35:00+01:00,63114.328125,63228.265625,63114.328125,63228.265625,63228.265625,46776320
2021-04-13 17:40:00+01:00,63202.6640625,63240.87109375,63199.23828125,63240.87109375,63240.87109375,124276736
2021-04-13 17:45:00+01:00,63209.90625,63209.90625,63080.3046875,63080.3046875,63080.3046875,4759552
2021-04-13 17:50:00+01:00,63149.796875,63149.796875,63078.703125,63132.55859375,63132.55859375,77156352
2021-04-13 17:55:00+01:00,63100.328125,63100.328125,63023.69921875,63082.09375,63082.09375,55808000
2021-04-13 18:00:00+01:00,63179.9765625,63179.9765625,63097.9375,63125.8125,63125.8125,23699456
2021-04-13 18:05:00+01:00,63054.28515625,63162.4765625,63054.28515625,63162.4765625,63162.4765625,81309696
2021-04-13 18:10:00+01:00,63174.6796875,63217.265625,63174.6796875,63196.921875,63196.921875,159330304
2021-04-13 18:15:00+01:00,63215.08203125,63295.859375,63215.08203125,63252.8984375,63252.8984375,181452800
2021-04-13 18:20:00+01:00,63238.19921875,63298.74609375,63238.19921875,63263.34375,63263.34375,56438784
2021-04-13 18:25:00+01:00,63280.31640625,63300.08984375,63235.703125,63235.703125,63235.703125,71888896
2021-04-13 18:30:00+01:00,63248.1484375,63332.28125,63246.984375,63317.54296875,63317.54296875,124309504
2021-04-13 18:35:00+01:00,63292.08984375,63300.19140625,63249.79296875,63300.19140625,63300.19140625,58916864
2021-04-13 18:40:03+01:00,63235.6796875,63235.6796875,63235.6796875,63235.6796875,63235.6796875,0
